listing_id,listing_onboard_date,listing_url,listing_name,listing_account_owner,listing_account_bv,listing_status,listing_instant_book,listing_remark,unit_id,profile_id,employee_id
,2017-09-26,https://www.airbnb.com/rooms/21099280/,Lighthouse Lodge on Limestone Cliffs in Uluwatu,4211,744,1.0,1.0,0.0,UN0000,PA0012,E0010
,2017-09-26,https://www.airbnb.com/rooms/21099529,Lighthouse Lodge on Uluwatu's chalky beaches #T6,4211,744,1.0,1.0,0.0,UN0000,PA0008,E0010
,2017-09-26,https://www.airbnb.com/rooms/21082053/,Tropical Garden Tranquil Hostel in Ubud #3,6056,744,1.0,1.0,4.0,UN1042,PA0009,E0010
,2017-09-22,https://www.airbnb.com/rooms/21031194/,Tropical Tranquil Eco Villa in Surfing Village,1018,744,1.0,1.0,0.0,UN1202,PA0010,E0010
,2017-09-22,https://www.airbnb.com/rooms/21047471/,Tropical Cozy Villa Near from Cool Beaches,6056,744,1.0,1.0,1.0,UN0122,PA0001,E0010
,2017-09-22,https://www.airbnb.com/rooms/21050127/,Simple and Cozy Room in Uluwatu #1,6056,744,1.0,1.0,1.0,UN0100,PA0008,E0010
,2017-09-21,https://www.airbnb.com/rooms/21030088/,Comfy Canggu Brick House Near from the Beach #D1,2758,744,1.0,1.0,0.0,UN0000,PA0009,E0010
,2017-09-21,https://www.airbnb.com/rooms/21031279/,Comfy Canggu Brick House Near from the Beach #T1,2758,744,1.0,1.0,0.0,UN1334,PA0009,E0010
,2017-09-21,https://www.airbnb.com/rooms/20998758,Tropical Dazzling Bingin Beach House for Big Group, rothfield@gmail.com,744,1.0,2.0,0.0,UN1294,PA0001,E0010
,2017-09-19,https://www.airbnb.com/rooms/20999571/,Designer Authentic Balinese Villa in South Kuta,1290,744,1.0,1.0,0.0,UN1230,PA0010,E0010
,2017-09-19,https://www.airbnb.com/rooms/20840922/,Tropical Big Group Accommodation Near from Beaches,5672,744,1.0,1.0,0.0,UN0179,PA0001,E0010
,2017-09-18,https://www.airbnb.com/rooms/20986971/,Tropical Cozy Villa Near from Cool Beaches,6056,744,3.0,1.0,1.0,UN0122,PA0007,E0010
,2017-09-18,https://www.airbnb.com/rooms/20984675,Majestic Art Deco Mansion Overlooking Two Bays,philippel@investir-a-bali.com,744,1.0,1.0,0.0,UN1632,PA0010,E0003
,2017-09-18,https://www.airbnb.com/rooms/20983908/,Tropical Western Saloon Style Teak Wood Room #9,2106,744,1.0,1.0,0.0,UN1151,PA0000,E0010
,2017-09-18,https://www.airbnb.com/rooms/20986419,Tranquil Clifftop Wooden Cabin by Pandawa Beach,8095,744,1.0,1.0,0.0,UN0770,PA0007,E0009
,2017-09-18,https://www.airbnb.com/rooms/20987275,Hidden Hilltop Wooden Cabin by Pandawa Beach,8095,744,1.0,1.0,0.0,UN0771,PA0007,E0009
,2017-09-18,https://www.airbnb.com/rooms/19644199/,Tropical Holiday Room by Uluwatu Beach #A1,7673,744,1.0,1.0,0.0,UN0000,PA0008,E0010
,2017-09-17,https://www.airbnb.com/rooms/20972552,Secret Tropical Wood Cabin by Surf Beaches,1976,744,1.0,1.0,0.0,UN0248,PA0009,E0009
,2017-09-17,https://www.airbnb.com/rooms/20972871,Tranquil Teak Cabin by Padang Padang Beach,1976,744,1.0,1.0,0.0,UN0249,PA0009,E0009
,2017-09-17,https://www.airbnb.com/rooms/20973857,Relaxing Breezy Wooden Cabin by Surf Beaches,1976,744,1.0,2.0,0.0,UN0251,PA0008,E0009
,2017-09-17,https://www.airbnb.com/rooms/20909525/,Eco-Modern Hillside Mansion with Roof Top Lounge,799,744,1.0,1.0,0.0,UN1053,PA0010,E0010
,2017-09-17,https://www.airbnb.com/rooms/20971833/,Tropical Peaceful Room Overlooking Ricefield #2,6056,744,1.0,1.0,1.0,UN0067,PA0008,E0010
,2017-09-17,https://www.airbnb.com/rooms/20974003/,Tropical Peaceful Room Overlooking Ricefield #3,6056,744,1.0,1.0,4.0,UN0068,PA0009,E0010
,2017-09-17,https://www.airbnb.com/rooms/20950415,Comfortable Tranquil Room in Center Canggu #K1,1236,744,1.0,1.0,0.0,UN0478,PA0008,E0010
,2017-09-17,https://www.airbnb.com/rooms/20972847/,Comfortable Tranquil Room in Center Canggu #S2,1236,744,1.0,1.0,0.0,UN0480,PA0008,E0010
,2017-09-17,https://www.airbnb.com/rooms/20973090/,Simple and Cozy Villa in the Heart of Canggu #2,4297,744,1.0,1.0,0.0,UN1292,PA0009,E0010
,2017-09-17,https://www.airbnb.com/rooms/20973956,Superb Beach House in Secret Tropical Bay,6056,744,1.0,2.0,1.0,UN1176,PA0007,E0009
,2017-09-15,https://www.airbnb.com/rooms/20950279/,Comfortable Tranquil Room in Center Canggu #S1,1236,744,1.0,1.0,0.0,UN0478,PA0008,E0010
,2017-09-12,https://www.airbnb.com/rooms/20908001,Tropical Cozy Villa in South Kuta #2BR,6056,744,1.0,1.0,0.0,UN0814,PA0007,E0010
,2017-09-12,https://www.airbnb.com/rooms/20891963/,Tropical Cozy Villa in Bali Residential Village,6056,744,1.0,1.0,0.0,UN0815,PA0007,E0010
,2017-09-11,https://www.airbnb.com/rooms/20890384/,Tropical Garden Tranquil Hostel in Ubud #1,949,744,1.0,1.0,0.0,UN1042,PA0008,E0010
,2017-09-11,https://www.airbnb.com/rooms/20890895/,Tropical Garden Tranquil Hostel in Ubud #2,949,744,1.0,1.0,0.0,UN1042,PA0008,E0010
,2017-09-10,https://www.airbnb.com/rooms/20864062/,Comfortable Tranquil Room in Center Canggu #7,1236,744,1.0,1.0,0.0,UN0478,PA0000,E0010
,2017-09-10,https://www.airbnb.com/rooms/20876753/,Tropical Bingin Beach Hillside Ocean View Cabin #1,rothfield@gmail.com,744,1.0,1.0,0.0,UN1295,PA0010,E0010
,2017-09-10,https://www.airbnb.com/rooms/20879930,Tropical Bingin Beach Hillside Ocean View Cabin #2,rothfield@gmail.com,744,1.0,1.0,0.0,UN1296,PA0010,E0010
,2017-09-09,https://www.airbnb.com/rooms/19317295/,Tropical Holiday Room by Uluwatu Beach #D6,7673,744,1.0,1.0,0.0,UN0000,PA0012,E0010
,2017-09-07,https://www.airbnb.com/rooms/20837184/,Comfortable Tranquil Room in Center Canggu #3,1236,744,1.0,1.0,0.0,UN0481,PA0009,E0010
,2017-09-07,https://www.airbnb.com/rooms/20840770,Comfortable Tranquil Room in Center Canggu #T5,1236,744,1.0,1.0,0.0,UN0479,PA0009,E0010
,2017-09-07,https://www.airbnb.com/rooms/20837641,Comfortable Tranquil Room in Center Canggu #K4,1236,744,1.0,1.0,0.0,UN0477,PA0000,E0010
,2017-09-07,https://www.airbnb.com/rooms/20837690/,Modern Bali Bungalow in Rice Fields #Sat1,4711,744,1.0,1.0,0.0,UN0794,PA0009,E0010
,2017-09-07,https://www.airbnb.com/rooms/20840745/,Tropical Holiday Room by Uluwatu Beach #B1,7673,744,1.0,1.0,0.0,UN0000,PA0012,E0010
,2017-09-05,https://www.airbnb.com/rooms/20790989/,Tropical Peaceful Room Overlooking Ricefield #1,6056,744,1.0,1.0,4.0,UN0066,PA0009,E0010
,2017-09-05,https://www.airbnb.com/rooms/20791106/,Simple and Cozy Villa in the Heart of Canggu #1,4297,744,3.0,1.0,0.0,UN1291,PA0009,E0010
,2017-09-05,https://www.airbnb.com/rooms/20807303,Tropical Chic Beachfront Surf Villa above Bingin,rothfield@gmail.com,744,1.0,1.0,0.0,UN1293,PA0000,E0010
,2017-09-04,https://www.airbnb.com/rooms/20791094,Secret Temple Seaside Villa with Rice Paddy View,3301,744,1.0,2.0,0.0,UN0069,PA0000,E0003
,2017-09-03,https://www.airbnb.com/rooms/20776099,Modern and Tidy Room wWifi & Pool in Canggu #T,3388,744,1.0,1.0,0.0,UN1068,PA0000,E0010
,2017-09-03,https://www.airbnb.com/rooms//20628050,Tropical Fisherman's Village - Wood Beach Cabins,7535,744,1.0,1.0,0.0,UN1153,PA0008,E0010
,2017-09-03,https://www.airbnb.com/roomst/20775549,Tropical Western Saloon Style Teak Wood Room #12,7535,744,1.0,1.0,0.0,UN1154,PA0008,E0010
,2017-09-02,https://www.airbnb.com/rooms/20764741,Authentic Traditional Villa in Balinese Village,1290,744,1.0,1.0,0.0,UN1230,PA0007,E0010
,2017-09-02,https://www.airbnb.com/rooms/20764916/,Modern Comfy Room w Fast Wifi in Canggu #D,3388,744,1.0,1.0,0.0,UN1069,PA0000,E0010
,2017-09-02,https://www.airbnb.com/rooms/20751470/,Tropical Well-Decorated Vintage Villa in Canggu,3205,744,1.0,2.0,0.0,UN1302,PA0000,E0010
,2017-09-02,https://www.airbnb.com/rooms/20764413,Modern Tropical Villa Near from Canggu & Seminyak,6056,744,1.0,2.0,2.0,UN1266,PA0000,E0010
,2017-08-29,https://www.airbnb.com/rooms/20625789/,Authentic Hilltop Joglo Wedding Accommodation,8095,744,1.0,1.0,0.0,UN0771,PA0008,E0010
,2017-08-29,https://www.airbnb.com/rooms/20697902/,Bobby's Place - Uluwatu surfing - 10min to beach,5762,744,1.0,2.0,0.0,UN0000,PA0008,E0010
,2017-08-28,https://www.airbnb.com/rooms/20669882/,Vintage Wooden Cabin in Padang-Padang Hillside #3,7003,744,1.0,1.0,0.0,UN0000,PA0008,E0010
,2017-08-28,https://www.airbnb.com/rooms/20670064/,Vintage Wooden Cabin in Padang-Padang Hillside #2,7003,744,1.0,1.0,0.0,UN0000,PA0008,E0010
,2017-08-28,https://www.airbnb.com/rooms/20682622/,Tropical Tranquil Modern Oasis in South Kuta,3333,744,3.0,1.0,0.0,UN0785,PA0007,E0010
,2017-08-28,https://www.airbnb.com/rooms/20644507/,"Bobby's Place - Family Room, 5mins to the beach",5762,744,3.0,2.0,0.0,UN0000,PA0008,E0010
,2017-08-28,https://www.airbnb.com/rooms/20680492/,Bobby's - Surf Lodge by Uluwatu Beach,5762,,3.0,2.0,0.0,UN0000,PA0008,E0010
,2017-08-27,https://www.airbnb.com/rooms/20667421,Vintage Wooden Cabin in Padang-Padang Hillside #4,7003,744,1.0,1.0,0.0,UN0000,PA0008,E0010
,2017-08-24,https://www.airbnb.com/rooms/20608539/,Vintage Wooden Cabin in Padang-Padang Hillside #1,7003,744,1.0,1.0,0.0,UN1380,PA0008,E0010
,2017-08-24,https://www.airbnb.com/rooms/20625723,Tropical Fisherman's Village Wood Beach Cabins #10,7535,744,1.0,1.0,0.0,UN1152,PA0008,E0003
,2017-08-24,https://www.airbnb.com/rooms/20624882,Modern Sanctuary Nested in Canggu Rice Paddy,6056,744,1.0,2.0,4.0,UN1289,PA0000,E0003
,2017-08-24,https://www.airbnb.com/rooms/20612429/,Authentic Hilltop Joglo Wedding Accommodation,8095,744,3.0,1.0,0.0,UN0770,PA0007,E0010
,2017-08-24,https://www.airbnb.com/rooms/20003942,Relaxing Tropical Room by Bingin Beach Hillside #2,6258,744,1.0,1.0,0.0,UN1322,PA0009,E0000
,2017-08-23,https://www.airbnb.com/rooms/20612145,Two Vintage Rooms in Timber Fisherman's Village,2106,744,1.0,1.0,0.0,UN1154,PA0009,E0003
,2017-08-21,https://www.airbnb.com/rooms/20577880,Timber Cabins in Fisherman's Village,2106,744,1.0,1.0,0.0,UN1154,PA0009,E0003
,2017-08-21,https://www.airbnb.com/rooms/20578404,Timber Cabins in Fisherman's Village,2106,744,1.0,1.0,0.0,UN1154,PA0009,E0003
,2017-08-21,https://www.airbnb.com/rooms/20579425,Timber Cabins in Fisherman's Village,2106,744,1.0,1.0,0.0,UN1154,PA0009,E0000
,2017-08-21,https://www.airbnb.com/rooms/20608916,Western Saloon Style Tropical Big Group Retreat,2106,744,1.0,1.0,0.0,UN1154,PA0000,E0003
,2017-08-19,https://www.airbnb.com/rooms/20508416,Simple Tropical Cabin w Wide Outdoor Space,,,3.0,2.0,0.0,UN0493,PA0007,E0000
,2017-08-18,https://www.airbnb.com/rooms/20524336/,#2BR Tranquil Tropical Room in the Heart of Canggu,3722,744,1.0,1.0,0.0,UN0287,PA0009,E0010
,2017-08-18,https://www.airbnb.com/rooms/20507611/,Canggu Clean Room with Amazing View #2,3722,744,1.0,1.0,0.0,UN0288,PA0009,E0010
,2017-08-17,https://www.airbnb.com/rooms/20488418/,Tranquil Clean and Comfy Room in Central Canggu #3,3722,744,1.0,1.0,0.0,UN0289,PA0008,E0010
,2017-08-17,https://www.airbnb.com/rooms/20507885/,Clean and Comfortable Holiday Room in Canggu #5,3722,744,1.0,1.0,0.0,UN0291,PA0000,E0010
,2017-08-16,https://www.airbnb.com/rooms/20462040/,Simple and Comfy Room in Canggu Hottest Spot #1,3722,744,1.0,1.0,0.0,UN0287,PA0009,E0010
,2017-08-16,https://www.airbnb.com/rooms/20483631,A Tropical Surf Beachfront Villa above Bingin,rothfield@gmail.com,744,1.0,1.0,0.0,UN1293,PA0010,E0010
,2017-08-15,https://www.airbnb.com/rooms/20415717/,Secluded Private Pool Villa Over Secret Beach,2284,744,1.0,1.0,0.0,UN0000,PA0000,E0010
,2017-08-14,https://www.airbnb.com/rooms/20445152/,#2BR Comfortable Holiday Room Near from the Beach,3305,744,1.0,1.0,0.0,UN0000,PA0009,E0010
,2017-08-14,https://www.airbnb.com/rooms/20429359,Comfy Tranquil Room Near from the Beach #14,3305,744,1.0,1.0,0.0,UN0716,PA0008,E0010
,2017-08-13,https://www.airbnb.com/rooms/20427352/,Cozy Holiday Room in Canggu Hottest Spot #16,3305,744,1.0,1.0,0.0,UN0718,PA0008,E0010
,2017-08-09,https://www.airbnb.com/rooms/20335134/,Vintage Rustic Cabin in Padang-Padang Hillside #A,7003,744,1.0,2.0,0.0,UN0000,PA0008,E0010
,2017-08-09,https://www.airbnb.com/rooms/20311105/,Comfy & Cozy Bunk Bed Room in Canggu Hottest Spot,3305,744,1.0,1.0,0.0,UN0000,PA0009,E0010
,2017-08-08,https://www.airbnb.com/rooms/20296951/,Romantic Rustic Cabin in Hillside of Padang-Padang,7003,744,1.0,2.0,0.0,UN0000,PA0008,E0010
,2017-08-08,https://www.airbnb.com/rooms/20297043,Clean and Cozy Room Located Near from the Beach#11,3305,744,1.0,1.0,0.0,UN0714,PA0008,E0010
,2017-08-06,https://www.airbnb.com/rooms/20257601/,Clean & Comfortable Deluxe Room in Pandawa,6056,744,1.0,1.0,1.0,UN0673,PA0008,E0010
,2017-08-06,https://www.airbnb.com/rooms/20239864/,Comfortable Accommodation near from Pandawa Beach,6056,744,1.0,1.0,1.0,UN0674,PA0008,E0010
,2017-08-03,https://www.airbnb.com/rooms/20217721/,Modern and Tidy Room wWifi & Pool in Canggu #T,3388,744,1.0,0.0,0.0,UN1067,PA0008,E0000
,2017-08-03,https://www.airbnb.com/rooms/20217990/,Modern and Clean Room wWifi & Pool in Canggu #D,3388,744,1.0,0.0,0.0,UN1067,PA0008,E0000
,2017-08-03,https://www.airbnb.com/rooms/20218022/,Modern and Clean Room wWifi & Pool in Canggu #D,3388,744,1.0,0.0,0.0,UN1058,PA0000,E0000
,2017-08-03,https://www.airbnb.com/rooms/20216580/,Clean & Modern Room with Fast Wi-Fi in Canggu #2BR,3833,744,1.0,1.0,0.0,UN1080,PA0009,E0010
,2017-08-03,https://www.airbnb.com/rooms/20220082/,Ubud Beautiful Cozy Room Near from Monkey Forest,6056,744,1.0,2.0,1.0,UN1288,PA0008,E0010
,2017-08-02,https://www.airbnb.com/rooms/20201410/,Balinese Modern Cabin wPool Near Monkey Forest,6056,744,1.0,2.0,4.0,UN0381,PA0009,E0000
,2017-08-02,https://www.airbnb.com/rooms/20199086/,Modern Simple Cozy Cabin wPool Near Monkeyforest,6056,744,1.0,2.0,4.0,UN0381,PA0008,E0000
,2017-08-02,https://www.airbnb.com/rooms/20182724/,Simple and Cozy Tranquil Room in Ubud,6056,744,1.0,2.0,4.0,UN0938,PA0009,E0000
,2017-08-02,https://www.airbnb.com/rooms/20201343/,Simple and Comfortable Tranquil Room in Ubud,6056,744,1.0,2.0,4.0,UN0938,PA0008,E0000
,2017-08-02,https://www.airbnb.com/rooms/20198265/,Modern Balinese Ubud Cabin w Beautiful Pool #Dlx,6056,744,1.0,2.0,4.0,UN0955,PA0009,E0000
,2017-08-02,https://www.airbnb.com/rooms/20198464/,Luxurious Ubud Cabin with Beautiful Pool #Std,6056,744,1.0,2.0,4.0,UN0956,PA0009,E0000
,2017-08-01,https://www.airbnb.com/rooms/20156110/,Relaxing Tranquil Room in Peaceful Ubud #1,6056,744,1.0,2.0,4.0,UN0951,PA0008,E0010
,2017-08-01,https://www.airbnb.com/rooms/20179124/,Tropical Tranquil Deluxe Room in Peaceful Ubud,6056,744,1.0,2.0,4.0,UN0955,PA0008,E0010
,2017-08-01,https://www.airbnb.com/rooms/20178465,Tropical Relaxing Deluxe Room in Peaceful Ubud,6056,744,1.0,2.0,4.0,UN0951,PA0009,E0010
,2017-07-31,https://www.airbnb.com/rooms/20147418/,Modern Limeston Summer Villa w Beautiful Pool#2BR,,,2.0,0.0,4.0,UN1261,PA0009,E0000
,2017-07-31,https://www.airbnb.com/rooms/20157279/,Rustic Bridge pool villa in Sunset Beach Village,3415,744,1.0,0.0,0.0,UN1261,PA0010,E0000
,2017-07-31,https://www.airbnb.com/rooms/20144957/,Beautiful Timber Cabin with Amazing Pool #1,,,2.0,0.0,4.0,UN0000,PA0009,E0000
,2017-07-31,https://www.airbnb.com/rooms/20157331/,Beautiful Timber Cabin with Amazing Pool #1,3415,744,3.0,0.0,0.0,UN0000,PA0007,E0000
,2017-07-31,https://www.airbnb.com/rooms/20144590/,Beautiful and Cozy Summer Limestone Cabin #2,,,2.0,0.0,4.0,UN0000,PA0009,E0000
,2017-07-31,https://www.airbnb.com/rooms/20157314/,Amazing Beach Cottages with Magical Bridge,3415,744,3.0,0.0,0.0,UN0000,PA0007,E0000
,2017-07-31,https://www.airbnb.com/rooms/18099801,Modern Bali Bungalow in Rice Fields,4711,744,1.0,0.0,0.0,UN0792,PA0000,E0000
,2017-07-30,https://www.airbnb.com/rooms/20126990/,Boutique Tropical Deluxe Oasis at Jimbaran Village,3333,744,3.0,1.0,0.0,UN0000,PA0007,E0010
,2017-07-30,https://www.airbnb.com/rooms/20139316/,Tranquil Modern Deluxe Sanctuary in South Kuta,3333,744,3.0,1.0,0.0,UN0000,PA0007,E0010
,2017-07-30,https://www.airbnb.com/rooms/20140395,Sunny Balinese Cabins for Big Group in Canggu,6683,744,1.0,2.0,0.0,UN0229,PA0000,E0010
,2017-07-30,https://www.airbnb.com/rooms/19933612/,Comfy Big Group Accommodation in Central Canggu,3388,744,1.0,2.0,0.0,UN1081,PA0000,E0010
,2017-07-30,https://www.airbnb.com/rooms/20128213,Tropical Tranquil Villa in Central Canggu,6056,744,1.0,1.0,4.0,UN1300,PA0009,E0010
,2017-07-29,https://www.airbnb.com/rooms/20132355/,Comfortable Summer Room With Pool in Canggu #T3,3811,744,1.0,1.0,0.0,UN0115,PA0009,E0000
,2017-07-28,https://www.airbnb.com/rooms/20063090,Tranquil Modern Sanctuary in South Kuta,3333,744,1.0,1.0,0.0,UN0784,PA0010,E0010
,2017-07-28,https://www.airbnb.com/rooms/20077718,Canggu Clean Comfy Room Near from the Beach #7,balifullmoon2016@gmail.com ,744,1.0,1.0,0.0,UN0282,PA0009,E0010
,2017-07-28,https://www.airbnb.com/rooms/20103412/,Modern Tranquil Honeymoon Villa with Oceanview,888,744,1.0,2.0,0.0,UN1305,PA0000,E0000
,2017-07-28,https://www.airbnb.com/rooms/20106463/,Luxurious and Modern Tranquil Villa With Oceanview,888,744,1.0,1.0,0.0,UN1305,PA0000,E0000
,2017-07-27,https://www.airbnb.com/rooms/17612275/,Tranquil  Guesthouse Only 5 Mins to Deus #8,balifullmoon2016@gmail.com,744,1.0,1.0,0.0,UN0283,PA0009,E0010
,2017-07-27,https://www.airbnb.com/rooms/20080961,Two Balinese Modern House with Fiber Optic WiFi,9447,744,1.0,1.0,0.0,UN1171,PA0010,E0000
,2017-07-26,https://www.airbnb.com/rooms/20058876,Teak wood cabin at Padang Padang beach secret spot,1976,744,1.0,1.0,0.0,UN0249,PA0008,E0003
,2017-07-26,https://www.airbnb.com/rooms/20005407,Boutique Tropical Room in the Heart of South Kuta,3333,744,1.0,1.0,0.0,UN0000,PA0010,E0010
,2017-07-26,https://www.airbnb.com/rooms/20060246,Well-Decorated Cozy Tranquil Room in South Kuta,3333,744,1.0,1.0,0.0,UN0785,PA0010,E0010
,2017-07-26,https://www.airbnb.com/rooms/19105012,Dreamy modern villa with breathtaking rooftop,"
sara@villasavasana.com",744,0.0,2.0,0.0,UN1279,PA0010,E0007
,2017-07-26,https://www.airbnb.com/rooms/20058398,Tranquil Authentic Balinese Hospitality House #2BR,1413,744,1.0,1.0,0.0,UN1132,PA0008,E0010
,2017-07-26,https://www.airbnb.com/rooms/20058984/,True Magical Balinese Hospitality in Ubud #204,7875,744,3.0,0.0,0.0,UN0183,PA0009,E0000
,2017-07-26,https://www.airbnb.com/rooms/20059064/,Authentic Bali Hospitality Apartment With Pool#205,7875,744,3.0,0.0,0.0,UN0183,PA0009,E0000
,2017-07-26,https://www.airbnb.com/rooms/20057185/,Modern Oasis at the Heart of Beach Village #2BR,5212,744,1.0,1.0,0.0,UN1280,PA0010,E0010
,2017-07-26,https://www.airbnb.com/rooms/20060008/,Modern Oasis Villa in Bingin Beach Village #5BR,5212,744,1.0,1.0,0.0,UN1282,PA0010,E0010
,2017-07-26,https://www.airbnb.com/rooms/20060275/,Hillside Surf Cabin With Tropical Vibe in Bingin10,6258,744,1.0,1.0,0.0,UN1321,PA0000,E0000
,2017-07-26,https://www.airbnb.com/rooms/20060755/,Hillside Summer Surf Cabin in Bingin #11,6258,744,1.0,1.0,0.0,UN1322,PA0000,E0000
,2017-07-26,https://www.airbnb.com/rooms/20059985/,Amazing Tropical Surf Cabin in Relaxing Bingin #14,6258,744,3.0,1.0,0.0,UN1323,PA0007,E0000
,2017-07-26,https://www.airbnb.com/rooms/20060044/,Tropical Relaxing Surf Cabin in Bingin #10,6258,744,1.0,1.0,0.0,UN1326,PA0007,E0000
,2017-07-26,https://www.airbnb.com/rooms/20060082/,Hillside Balinese Surf Cabin in Peaceful Bingin#11,6258,744,1.0,1.0,0.0,UN1324,PA0007,E0000
,2017-07-24,https://www.airbnb.com/rooms/20020004/,Tranquil Comfortable Clean Room in Canggu #6,2946,744,1.0,1.0,0.0,UN0111,PA0009,E0010
,2017-07-24,https://www.airbnb.com/rooms/20017233/,2-Bedroom Tranquil Accommodation in Canggu,2946,744,1.0,1.0,0.0,UN0114,PA0009,E0010
,2017-07-24,https://www.airbnb.com/rooms/20004660/,Canggu Big Group Rooms in Strategic Location,balifullmoon2016@gmail.com ,744,1.0,2.0,0.0,UN0284,PA0000,E0010
,2017-07-24,https://www.airbnb.com/rooms/20004623/,Authentic Balinese Hospitality Room in Uluwatu #2,1413,744,1.0,1.0,0.0,UN1133,PA0008,E0010
,2017-07-24,https://www.airbnb.com/rooms/20058398,Tranquil Authentic Balinese Hospitality House #2BR,2946,744,1.0,1.0,0.0,UN1133,PA0008,E0010
,2017-07-23,https://www.airbnb.com/rooms/16509064,Tranquil Holiday Room in the Heart of Canggu #8,3811,744,1.0,0.0,0.0,UN0354,PA0000,E0000
,2017-07-23,https://www.airbnb.com/rooms/19921599/,Big Group Accommodation Near from the Beach,3305,744,1.0,2.0,0.0,UN0000,PA0000,E0010
,2017-07-22,https://www.airbnb.com/rooms/19987555/,Tranquil Room in Canggu Rice Fields #2,2946,744,1.0,1.0,0.0,UN0111,PA0009,E0010
,2017-07-22,https://www.airbnb.com/rooms/19987387/,Cozy Comfortable Quiet Room in Canggu #4,2946,744,1.0,1.0,0.0,UN0111,PA0008,E0010
,2017-07-22,https://www.airbnb.com/rooms/19987510/,Tropical Comfy Room in Central Canggu #1,2946,744,1.0,1.0,0.0,UN0111,PA0000,E0010
,2017-07-22,https://www.airbnb.com/rooms/19987715/,Big Group Tropical Cozy Rooms in Central Canggu,2946,744,1.0,1.0,0.0,UN0119,PA0000,E0010
,2017-07-21,https://www.airbnb.com/rooms/19920422/,Simple & Comfy Room with Balinese Hospitality #1,1413,744,1.0,1.0,0.0,UN1132,PA0008,E0010
,2017-07-21,https://www.airbnb.com/rooms/19626478,Modern Oasis at the Heart of Bingin Beach Village,5212,744,3.0,1.0,0.0,UN1281,PA0001,E0003
,2017-07-15,https://www.airbnb.com/rooms/19865664,Classic and Spacious Garden Beach Town Villa,299,744,1.0,1.0,0.0,UN1221,PA0001,E0000
,2017-07-13,https://www.airbnb.com/rooms/19835149/,Tropical Tranquil Room in Canggu Rice Paddies #3,3811,744,1.0,1.0,0.0,UN0349,PA0000,E0010
,2017-07-13,https://www.airbnb.com/rooms/19832646/,Hillside Room Between Cool Beaches,6056,744,1.0,0.0,1.0,UN1094,PA0008,E0010
,2017-07-11,https://www.airbnb.com/rooms/19754230/,Tranquil Comfortable Room in Canggu Rice Fields #7,3811,744,1.0,1.0,0.0,UN0353,PA0008,E0010
,2017-07-08,https://www.airbnb.com/rooms/19739320/,Tranquil Holiday Room in the Heart of Canggu #2BR,3811,744,1.0,1.0,0.0,UN0348,PA0009,E0010
,2017-07-08,https://www.airbnb.com/rooms/18843832/,Modern & Simple Surfer House by Bingin Beach #9,1826,744,1.0,1.0,0.0,UN0155,PA0006,E0010
,2017-07-08,https://www.airbnb.com/rooms/19721191/,Modern & Simple Surfer House by Bingin Beach #10,1826,744,1.0,1.0,0.0,UN0156,PA0006,E0010
,2017-07-08,https://www.airbnb.com/rooms/19723670/,Modern & Simple Surfer House by Bingin Beach #8,1826,744,1.0,1.0,0.0,UN0157,PA0006,E0010
,2017-07-07,https://www.airbnb.com/rooms/19723178/,Tranquil Holiday Room in the Heart of Canggu #1,3811,744,1.0,1.0,0.0,UN0347,PA0009,E0010
,2017-07-07,https://www.airbnb.com/rooms/19723677,Tranquil Comfortable Room in Canggu Rice Fields #2,3811,744,1.0,1.0,0.0,UN0348,PA0008,E0010
,2017-07-07,https://www.airbnb.com/rooms/19724218/,Cozy Room in Canggu Rice Fields Near from Deus #3,3811,744,1.0,1.0,0.0,UN0349,PA0008,E0010
,2017-07-07,https://www.airbnb.com/rooms/19724145/,Comfortable Holiday Room in the Heart of Canggu #4,3811,744,1.0,1.0,0.0,UN0350,PA0009,E0010
,2017-07-04,https://www.airbnb.com/rooms/19664934,Tropical Holiday Room by Uluwatu Beach #C2,7673,744,3.0,1.0,0.0,UN0000,PA0008,E0010
,2017-07-04,https://www.airbnb.com/rooms/19649210/,Tropical Holiday Room by Uluwatu Beach #E,7673,744,1.0,1.0,0.0,UN0000,PA0008,E0010
,2017-07-03,https://www.airbnb.com/rooms/19626478,Designer Chic Villa in Bali Residential Village,6056,744,1.0,1.0,0.0,UN1298,PA0007,E0010
,2017-07-03,https://www.airbnb.com/rooms/19633435,Tropical Holiday Room by Uluwatu Beach #A2,7673,744,1.0,1.0,0.0,UN0000,PA0008,E0010
,2017-07-03,https://www.airbnb.com/rooms/19643794/,Tropical Holiday Room by Uluwatu Beach #B2,7673,744,1.0,1.0,0.0,UN0000,PA0008,E0010
,2017-06-30,https://www.airbnb.com/rooms/19598125/,Dinar Hills - Tropical Suite at the Heart of Bukit,8612,744,1.0,1.0,0.0,UN0000,PA0008,E0000
,2017-06-30,https://www.airbnb.com/rooms/19560795/,Dinar Hills - Garden Suite Room by the Beach,8612,744,1.0,1.0,0.0,UN0000,PA0008,E0010
,2017-06-30,https://www.airbnb.com/rooms/19596632/ ,Hillside Room Between Suluban and Padang2 Beach,6056,744,1.0,1.0,2.0,UN1094,PA0008,E0000
,2017-06-29,https://www.airbnb.com/rooms/15943039/,Garden sunny comfortable room at Canggu #T3,6683,744,1.0,1.0,0.0,UN0000,PA0000,E0010
